iso_code,date,total_cases,new_cases,total_deaths,human_development_index,Status
JOR,12/5/2020,237513,3160,3010,0.729,Closed due to COVID-19
JOR,12/6/2020,240089,2576,3056,0.729,Closed due to COVID-19
JOR,12/7/2020,244069,3980,3116,0.729,Academic break
JOR,12/8/2020,247131,3062,3162,0.729,Academic break
JOR,12/9/2020,250219,3088,3206,0.729,Partially open
JOR,12/10/2020,253121,2902,3250,0.729,Closed due to COVID-19
JOR,12/11/2020,255459,2338,3286,0.729,Closed due to COVID-19
JOR,12/12/2020,257275,1816,3335,0.729,Closed due to COVID-19
JOR,12/13/2020,259614,2339,3365,0.729,Closed due to COVID-19
JOR,12/14/2020,262477,2863,3407,0.729,Closed due to COVID-19
JOR,12/15/2020,265024,2547,3437,0.729,Closed due to COVID-19
JOR,12/16/2020,267585,2561,3465,0.729,Closed due to COVID-19
JOR,12/17/2020,269806,2221,3496,0.729,Closed due to COVID-19
JOR,12/18/2020,271514,1708,3518,0.729,Closed due to COVID-19
JOR,12/19/2020,272797,1283,3545,0.729,Closed due to COVID-19
JOR,12/20/2020,274949,2152,3568,0.729,Closed due to COVID-19
JOR,12/21/2020,277448,2499,3604,0.729,Closed due to COVID-19
JOR,12/22/2020,279892,2444,3627,0.729,Closed due to COVID-19
JOR,12/23/2020,281983,2091,3652,0.729,Closed due to COVID-19
JOR,12/24/2020,283690,1707,3681,0.729,Closed due to COVID-19
JOR,12/25/2020,285306,1616,3711,0.729,Closed due to COVID-19
JOR,12/26/2020,286356,1050,3729,0.729,Closed due to COVID-19
JOR,12/27/2020,287946,1590,3758,0.729,Closed due to COVID-19
JOR,12/28/2020,289748,1802,3778,0.729,Closed due to COVID-19
JOR,12/29/2020,291393,1645,3801,0.729,Closed due to COVID-19
JOR,12/30/2020,293067,1674,3815,0.729,Closed due to COVID-19
JOR,12/31/2020,294494,1427,3834,0.729,Closed due to COVID-19
JOR,1/1/2021,295765,1271,3851,0.729,Closed due to COVID-19
JOR,1/2/2021,296668,903,3877,0.729,Academic break
JOR,1/3/2021,298208,1540,3903,0.729,Partially open
JOR,1/13/2021,310968,1122,4091,0.729,Closed due to COVID-19
JOR,1/14/2021,312043,1075,4107,0.729,Closed due to COVID-19
JOR,1/15/2021,312851,808,4121,0.729,Closed due to COVID-19
JOR,1/16/2021,313557,706,4137,0.729,Closed due to COVID-19
JOR,1/17/2021,314514,957,4145,0.729,Academic break
JOR,1/18/2021,315544,1030,4153,0.729,Academic break
JOR,1/19/2021,316427,883,4170,0.729,Academic break
JOR,1/20/2021,317405,978,4187,0.729,Academic break
JOR,1/21/2021,318181,776,4198,0.729,Academic break
JOR,1/22/2021,318911,730,4207,0.729,Academic break
JOR,1/23/2021,319519,608,4217,0.729,Academic break
JOR,1/24/2021,320453,934,4224,0.729,Academic break
JOR,1/25/2021,321298,845,4239,0.729,Academic break
JOR,1/26/2021,322241,943,4248,0.729,Academic break
JOR,1/27/2021,323111,870,4262,0.729,Academic break
JOR,1/28/2021,324169,1058,4269,0.729,Academic break
JOR,1/29/2021,325033,864,4281,0.729,Academic break
JOR,1/30/2021,325674,641,4304,0.729,Academic break
JOR,1/31/2021,326855,1181,4316,0.729,Academic break
JOR,2/1/2021,328062,1207,4326,0.729,Closed due to COVID-19
JOR,2/2/2021,329194,1132,4334,0.729,Academic break
JOR,2/3/2021,330474,1280,4344,0.729,Partially open
JOR,2/13/2021,344803,1240,4444,0.729,Partially open
JOR,2/14/2021,347250,2447,4455,0.729,Partially open
JOR,2/15/2021,349562,2312,4473,0.729,Partially open
JOR,2/16/2021,352219,2657,4491,0.729,Partially open
JOR,2/17/2021,355106,2887,4503,0.729,Partially open
JOR,2/18/2021,356744,1638,4512,0.729,Partially open
JOR,2/19/2021,357611,867,4528,0.729,Partially open
JOR,2/20/2021,359811,2200,4543,0.729,Partially open
JOR,2/21/2021,363728,3917,4554,0.729,Partially open
JOR,2/22/2021,368278,4550,4570,0.729,Partially open
JOR,2/23/2021,372417,4139,4589,0.729,Partially open
JOR,2/24/2021,376441,4024,4611,0.729,Partially open
JOR,2/25/2021,380268,3827,4627,0.729,Partially open
JOR,2/26/2021,383912,3644,4650,0.729,Partially open
JOR,2/27/2021,386496,2584,4675,0.729,Partially open
JOR,2/28/2021,391090,4594,4701,0.729,Partially open
JOR,3/1/2021,397158,6068,4727,0.729,Closed due to COVID-19
JOR,3/2/2021,402282,5124,4756,0.729,Academic break
JOR,3/3/2021,407617,5335,4793,0.729,Partially open
KAZ,3/26/2020,111,30,1,0.825,Academic break
KAZ,3/27/2020,150,39,1,0.825,Academic break
KAZ,3/28/2020,228,78,1,0.825,Academic break
KAZ,3/29/2020,284,56,1,0.825,Academic break
KAZ,3/30/2020,302,18,1,0.825,Academic break
KAZ,3/31/2020,343,41,2,0.825,Academic break
KAZ,4/3/2020,464,29,6,0.825,Fully open
KAZ,4/4/2020,531,67,5,0.825,Closed due to COVID-19
KAZ,4/5/2020,584,53,6,0.825,Closed due to COVID-19
KAZ,4/6/2020,662,78,6,0.825,Academic break
KAZ,4/7/2020,697,35,6,0.825,Academic break
KAZ,4/8/2020,727,30,7,0.825,Academic break
KAZ,4/9/2020,781,54,8,0.825,Partially open
KAZ,4/10/2020,812,31,10,0.825,Partially open
KAZ,4/11/2020,865,53,10,0.825,Partially open
KAZ,4/12/2020,951,86,10,0.825,Partially open
KAZ,4/13/2020,1091,140,12,0.825,Closed due to COVID-19
KAZ,4/14/2020,1232,141,14,0.825,Closed due to COVID-19
KAZ,4/15/2020,1295,63,16,0.825,Closed due to COVID-19
KAZ,4/16/2020,1402,107,17,0.825,Closed due to COVID-19
KAZ,4/17/2020,1546,144,17,0.825,Closed due to COVID-19
KAZ,4/18/2020,1615,69,17,0.825,Closed due to COVID-19
KAZ,4/19/2020,1676,61,17,0.825,Closed due to COVID-19
KAZ,4/20/2020,1852,176,19,0.825,Closed due to COVID-19
KAZ,4/21/2020,1995,143,19,0.825,Closed due to COVID-19
KAZ,4/22/2020,2135,140,19,0.825,Closed due to COVID-19
KAZ,4/23/2020,2289,154,20,0.825,Closed due to COVID-19
KAZ,4/24/2020,2482,193,25,0.825,Closed due to COVID-19
KAZ,4/25/2020,2601,119,25,0.825,Closed due to COVID-19
KAZ,4/26/2020,2717,116,25,0.825,Closed due to COVID-19
KAZ,4/27/2020,2835,118,25,0.825,Closed due to COVID-19
KAZ,4/28/2020,3027,192,25,0.825,Closed due to COVID-19
KAZ,4/29/2020,3138,111,25,0.825,Closed due to COVID-19
KAZ,4/30/2020,3402,264,25,0.825,Closed due to COVID-19
KAZ,5/3/2020,3920,63,27,0.825,Fully open
KAZ,5/4/2020,4049,129,29,0.825,Closed due to COVID-19
KAZ,5/5/2020,4205,156,29,0.825,Closed due to COVID-19
KAZ,5/6/2020,4422,217,30,0.825,Academic break
KAZ,5/7/2020,4578,156,30,0.825,Academic break
KAZ,5/8/2020,4834,256,31,0.825,Academic break
KAZ,5/9/2020,4975,141,31,0.825,Partially open
KAZ,5/10/2020,5090,115,31,0.825,Partially open
KAZ,5/11/2020,5207,117,32,0.825,Academic break
KAZ,5/12/2020,5279,72,32,0.825,Partially open
KAZ,5/13/2020,5417,138,32,0.825,Closed due to COVID-19
KAZ,5/14/2020,5571,154,32,0.825,Closed due to COVID-19
KAZ,5/15/2020,5689,118,34,0.825,Closed due to COVID-19
KAZ,5/16/2020,5850,161,34,0.825,Closed due to COVID-19
KAZ,5/17/2020,6157,307,34,0.825,Closed due to COVID-19
KAZ,5/18/2020,6751,594,35,0.825,Closed due to COVID-19
KAZ,5/19/2020,6751,0,35,0.825,Closed due to COVID-19
KAZ,5/20/2020,6969,218,35,0.825,Closed due to COVID-19
KAZ,5/21/2020,7234,265,35,0.825,Closed due to COVID-19
KAZ,5/22/2020,7919,685,35,0.825,Closed due to COVID-19
KAZ,5/23/2020,7919,0,35,0.825,Closed due to COVID-19
KAZ,5/24/2020,8531,612,35,0.825,Closed due to COVID-19
KAZ,5/25/2020,8969,438,35,0.825,Closed due to COVID-19
KAZ,5/26/2020,8969,0,37,0.825,Closed due to COVID-19
KAZ,5/27/2020,9304,335,37,0.825,Closed due to COVID-19
KAZ,5/28/2020,9576,272,37,0.825,Closed due to COVID-19
KAZ,5/29/2020,9932,356,37,0.825,Closed due to COVID-19
KAZ,5/30/2020,10382,450,38,0.825,Closed due to COVID-19
KAZ,5/31/2020,10858,476,40,0.825,Academic break
KAZ,6/3/2020,12067,496,48,0.825,Fully open
KAZ,6/4/2020,12067,0,52,0.825,Closed due to COVID-19
KAZ,6/5/2020,12312,245,52,0.825,Closed due to COVID-19
KAZ,6/6/2020,12511,199,53,0.825,Academic break
KAZ,6/7/2020,12694,183,56,0.825,Academic break
KAZ,6/8/2020,12859,165,56,0.825,Academic break
KAZ,6/9/2020,13074,215,61,0.825,Partially open
KAZ,6/10/2020,13319,245,67,0.825,Partially open
KAZ,6/11/2020,13872,553,67,0.825,Academic break
KAZ,6/12/2020,13872,0,70,0.825,Partially open
KAZ,6/13/2020,14238,366,73,0.825,Academic break
KAZ,6/14/2020,14496,258,77,0.825,Academic break
KAZ,6/15/2020,15192,696,81,0.825,Academic break
KAZ,6/16/2020,15542,350,88,0.825,Academic break
KAZ,6/17/2020,15877,335,97,0.825,Academic break
KAZ,6/18/2020,15877,0,100,0.825,Academic break
KAZ,6/19/2020,16779,902,113,0.825,Academic break
KAZ,6/20/2020,17225,446,118,0.825,Academic break
KAZ,6/21/2020,17732,507,120,0.825,Academic break
KAZ,6/22/2020,18231,499,127,0.825,Academic break
KAZ,6/23/2020,18765,534,134,0.825,Academic break
KAZ,6/24/2020,19285,520,136,0.825,Academic break
KAZ,6/25/2020,19750,465,140,0.825,Academic break
KAZ,6/26/2020,20319,569,150,0.825,Academic break
KAZ,6/27/2020,20319,0,166,0.825,Academic break
KAZ,6/28/2020,21327,1008,178,0.825,Academic break
KAZ,6/29/2020,21819,492,188,0.825,Academic break
KAZ,6/30/2020,22308,489,188,0.825,Academic break
KAZ,7/3/2020,45719,3145,188,0.825,Fully open
KAZ,7/4/2020,47171,1452,188,0.825,Closed due to COVID-19
KAZ,7/5/2020,48574,1403,188,0.825,Closed due to COVID-19
KAZ,7/6/2020,49683,1109,264,0.825,Academic break
KAZ,7/7/2020,51059,1376,264,0.825,Academic break
KAZ,7/8/2020,51059,0,264,0.825,Academic break
KAZ,7/9/2020,54747,3688,264,0.825,Partially open
KAZ,7/10/2020,56455,1708,264,0.825,Partially open
KAZ,7/11/2020,58253,1798,264,0.825,Academic break
KAZ,7/12/2020,58253,0,375,0.825,Partially open
KAZ,7/13/2020,61755,3502,375,0.825,Academic break
KAZ,7/14/2020,63514,1759,375,0.825,Academic break
KAZ,7/15/2020,65188,1674,375,0.825,Academic break
KAZ,7/16/2020,66895,1707,375,0.825,Academic break
KAZ,7/17/2020,68703,1808,375,0.825,Academic break
KAZ,7/18/2020,68703,0,375,0.825,Academic break
KAZ,7/19/2020,71838,3135,375,0.825,Academic break
KAZ,7/20/2020,73468,1630,585,0.825,Academic break
KAZ,7/21/2020,75153,1685,585,0.825,Academic break
KAZ,7/22/2020,75153,0,585,0.825,Academic break
KAZ,7/23/2020,78486,3333,585,0.825,Academic break
KAZ,7/24/2020,80226,1740,585,0.825,Academic break
KAZ,7/25/2020,81720,1494,585,0.825,Academic break
KAZ,7/26/2020,83122,1402,585,0.825,Academic break
KAZ,7/27/2020,84648,1526,585,0.825,Academic break
KAZ,7/28/2020,86192,1544,793,0.825,Academic break
KAZ,7/29/2020,87664,1472,793,0.825,Academic break
KAZ,7/30/2020,89078,1414,793,0.825,Academic break
KAZ,7/31/2020,90367,1289,793,0.825,Academic break
KAZ,8/3/2020,98641,1867,1109,0.825,Fully open
KAZ,8/4/2020,100075,1434,1109,0.825,Closed due to COVID-19
KAZ,8/5/2020,102936,2861,1109,0.825,Closed due to COVID-19
KAZ,8/6/2020,105526,2590,1109,0.825,Academic break
KAZ,8/7/2020,107930,2404,1109,0.825,Academic break
KAZ,8/8/2020,109939,2009,1109,0.825,Academic break
KAZ,8/9/2020,111822,1883,1109,0.825,Partially open
KAZ,8/10/2020,112722,900,1433,0.825,Partially open
KAZ,8/11/2020,113501,779,1433,0.825,Academic break
KAZ,8/12/2020,115615,2114,1433,0.825,Partially open
KAZ,8/13/2020,117104,1489,1433,0.825,Academic break
KAZ,8/14/2020,118514,1410,1433,0.825,Academic break
KAZ,8/15/2020,119781,1267,1480,0.825,Academic break
KAZ,8/16/2020,121161,1380,1485,0.825,Academic break
KAZ,8/17/2020,121639,478,1487,0.825,Academic break
KAZ,8/18/2020,121973,334,1635,0.825,Academic break
KAZ,8/19/2020,123325,1352,1646,0.825,Academic break
KAZ,8/20/2020,124356,1031,1652,0.825,Academic break
KAZ,8/21/2020,125335,979,1658,0.825,Academic break
KAZ,8/22/2020,126243,908,1663,0.825,Academic break
KAZ,8/23/2020,127203,960,1671,0.825,Academic break
KAZ,8/24/2020,127462,259,1781,0.825,Academic break
KAZ,8/25/2020,127462,0,1781,0.825,Academic break
KAZ,8/26/2020,127462,0,1781,0.825,Academic break
KAZ,8/27/2020,127664,202,1781,0.825,Academic break
KAZ,8/28/2020,128618,954,1781,0.825,Academic break
KAZ,8/29/2020,130040,1422,1781,0.825,Academic break
KAZ,8/30/2020,130673,633,1781,0.825,Academic break
KAZ,8/31/2020,130673,0,1781,0.825,Academic break
KAZ,9/3/2020,132354,659,1889,0.825,Fully open
KAZ,9/4/2020,132924,570,1893,0.825,Closed due to COVID-19
KAZ,9/5/2020,133028,104,1893,0.825,Closed due to COVID-19
KAZ,9/6/2020,133924,896,1901,0.825,Academic break
KAZ,9/7/2020,134123,199,1902,0.825,Academic break
KAZ,9/8/2020,134203,80,1903,0.825,Academic break
KAZ,9/9/2020,134726,523,1950,0.825,Partially open
KAZ,9/10/2020,135159,433,1951,0.825,Partially open
KAZ,9/11/2020,135589,430,1952,0.825,Academic break
KAZ,9/12/2020,135964,375,1954,0.825,Partially open
KAZ,9/13/2020,136384,420,1955,0.825,Partially open
KAZ,9/14/2020,136513,129,1962,0.825,Partially open
KAZ,9/15/2020,136586,73,1965,0.825,Partially open
KAZ,9/16/2020,137058,472,2003,0.825,Partially open
KAZ,9/17/2020,137393,335,2006,0.825,Partially open
KAZ,9/18/2020,137713,320,2008,0.825,Partially open
KAZ,9/19/2020,138013,300,2009,0.825,Partially open
KAZ,9/20/2020,138348,335,2014,0.825,Partially open
KAZ,9/21/2020,138455,107,2015,0.825,Partially open
KAZ,9/22/2020,138542,87,2016,0.825,Partially open
KAZ,9/23/2020,138982,440,2044,0.825,Partially open
KAZ,9/24/2020,139289,307,2045,0.825,Partially open
KAZ,9/25/2020,139581,292,2046,0.825,Partially open
KAZ,9/26/2020,139882,301,2046,0.825,Partially open
KAZ,9/27/2020,140175,293,2048,0.825,Partially open
KAZ,9/28/2020,140265,90,2049,0.825,Partially open
KAZ,9/29/2020,140333,68,2050,0.825,Partially open
KAZ,9/30/2020,140707,374,2078,0.825,Partially open
KAZ,10/3/2020,141484,228,2083,0.825,Fully open
KAZ,10/4/2020,141748,264,2083,0.825,Closed due to COVID-19
KAZ,10/5/2020,141844,96,2085,0.825,Closed due to COVID-19
KAZ,10/6/2020,141904,60,2085,0.825,Academic break
KAZ,10/7/2020,142239,335,2107,0.825,Academic break
KAZ,10/8/2020,142597,358,2108,0.825,Academic break
KAZ,10/9/2020,142945,348,2110,0.825,Partially open
KAZ,10/10/2020,143280,335,2111,0.825,Partially open
KAZ,10/11/2020,143632,352,2113,0.825,Academic break
KAZ,10/12/2020,143740,108,2114,0.825,Partially open
KAZ,10/13/2020,143814,74,2116,0.825,Partially open
KAZ,10/14/2020,144218,404,2141,0.825,Partially open
KAZ,10/15/2020,144328,110,2141,0.825,Partially open
KAZ,10/16/2020,144761,433,2144,0.825,Partially open
KAZ,10/17/2020,145019,258,2148,0.825,Partially open
KAZ,10/18/2020,145320,301,2149,0.825,Partially open
KAZ,10/19/2020,145473,153,2150,0.825,Partially open
KAZ,10/20/2020,145603,130,2155,0.825,Partially open
KAZ,10/21/2020,145966,363,2184,0.825,Partially open
KAZ,10/22/2020,146288,322,2186,0.825,Partially open
KAZ,10/23/2020,146653,365,2187,0.825,Partially open
KAZ,10/24/2020,146982,329,2189,0.825,Partially open
KAZ,10/25/2020,147297,315,2189,0.825,Partially open
KAZ,10/26/2020,147463,166,2190,0.825,Partially open
KAZ,10/27/2020,147615,152,2191,0.825,Partially open
KAZ,10/28/2020,148037,422,2221,0.825,Partially open
KAZ,10/29/2020,148479,442,2222,0.825,Partially open
KAZ,10/30/2020,149066,587,2224,0.825,Partially open
KAZ,10/31/2020,149699,633,2226,0.825,Partially open
KAZ,11/3/2020,151321,458,2261,0.825,Fully open
KAZ,11/4/2020,152022,701,2262,0.825,Closed due to COVID-19
KAZ,11/5/2020,152725,703,2263,0.825,Closed due to COVID-19
KAZ,11/6/2020,153547,822,2263,0.825,Academic break
KAZ,11/7/2020,154321,774,2265,0.825,Academic break
KAZ,11/8/2020,155220,899,2266,0.825,Academic break
KAZ,11/9/2020,155876,656,2266,0.825,Partially open
KAZ,11/10/2020,156451,575,2267,0.825,Partially open
KAZ,11/11/2020,157261,810,2267,0.825,Academic break
KAZ,11/12/2020,158036,775,2311,0.825,Partially open
KAZ,11/13/2020,158853,817,2314,0.825,Academic break
KAZ,11/14/2020,159756,903,2315,0.825,Academic break
KAZ,11/15/2020,160612,856,2317,0.825,Partially open
KAZ,11/16/2020,161850,1238,2319,0.825,Partially open
KAZ,11/17/2020,162555,705,2320,0.825,Partially open
KAZ,11/18/2020,163585,1030,2366,0.825,Partially open
KAZ,11/19/2020,164578,993,2368,0.825,Partially open
KAZ,11/20/2020,165558,980,2369,0.825,Partially open
KAZ,11/21/2020,166468,910,2370,0.825,Partially open
KAZ,11/22/2020,167341,873,2372,0.825,Partially open
KAZ,11/23/2020,167385,44,2372,0.825,Partially open
KAZ,11/24/2020,168803,1418,2373,0.825,Partially open
KAZ,11/25/2020,169827,1024,2422,0.825,Partially open
KAZ,11/26/2020,170808,981,2424,0.825,Partially open
KAZ,11/27/2020,171795,987,2429,0.825,Partially open
KAZ,11/28/2020,172805,1010,2430,0.825,Partially open
KAZ,11/29/2020,173763,958,2433,0.825,Partially open
KAZ,11/30/2020,174563,800,2433,0.825,Partially open
KAZ,12/3/2020,177386,1044,2438,0.825,Fully open
KAZ,12/4/2020,178378,992,2484,0.825,Closed due to COVID-19
KAZ,12/5/2020,179344,966,2488,0.825,Closed due to COVID-19
KAZ,12/6/2020,180089,745,2488,0.825,Academic break
KAZ,12/7/2020,180777,688,2490,0.825,Academic break
KAZ,12/8/2020,181721,944,2544,0.825,Academic break
KAZ,12/9/2020,182657,936,2546,0.825,Partially open
KAZ,12/10/2020,183630,973,2550,0.825,Partially open
KAZ,12/11/2020,184557,927,2551,0.825,Academic break
KAZ,12/12/2020,185513,956,2552,0.825,Partially open
KAZ,12/13/2020,186277,764,2552,0.825,Partially open
KAZ,12/14/2020,186960,683,2554,0.825,Partially open
KAZ,12/15/2020,187890,930,2613,0.825,Partially open
KAZ,12/16/2020,188837,947,2613,0.825,Partially open
KAZ,12/17/2020,189551,714,2615,0.825,Partially open
KAZ,12/18/2020,190292,741,2617,0.825,Partially open
KAZ,12/19/2020,190969,677,2621,0.825,Partially open
KAZ,12/20/2020,191650,681,2622,0.825,Partially open
KAZ,12/21/2020,192579,929,2626,0.825,Partially open
KAZ,12/22/2020,193503,924,2677,0.825,Partially open
KAZ,12/23/2020,194257,754,2677,0.825,Partially open
KAZ,12/24/2020,194993,736,2677,0.825,Partially open
KAZ,12/25/2020,196216,1223,2685,0.825,Partially open
KAZ,12/26/2020,197142,926,2686,0.825,Partially open
KAZ,12/27/2020,197902,760,2686,0.825,Partially open
KAZ,12/28/2020,198659,757,2689,0.825,Partially open
KAZ,12/29/2020,199555,896,2760,0.825,Partially open
KAZ,12/30/2020,200443,888,2761,0.825,Partially open
KAZ,12/31/2020,201196,753,2761,0.825,Academic break
KAZ,1/1/2021,202060,864,2765,0.825,Academic break
KAZ,1/2/2021,202880,820,2770,0.825,Partially open
KAZ,1/3/2021,203563,683,2771,0.825,Partially open
KAZ,1/13/2021,211901,925,2881,0.825,Partially open
KAZ,1/14/2021,212812,911,2882,0.825,Partially open
KAZ,1/15/2021,213855,1043,2883,0.825,Partially open
KAZ,1/16/2021,214927,1072,2887,0.825,Partially open
KAZ,1/17/2021,215947,1020,2889,0.825,Partially open
KAZ,1/18/2021,216964,1017,2891,0.825,Partially open
KAZ,1/19/2021,218216,1252,2894,0.825,Partially open
KAZ,1/20/2021,219527,1311,2950,0.825,Partially open
KAZ,1/21/2021,221053,1526,2952,0.825,Partially open
KAZ,1/22/2021,222701,1648,2953,0.825,Partially open
KAZ,1/23/2021,224395,1694,2955,0.825,Partially open
KAZ,1/24/2021,225891,1496,2958,0.825,Partially open
KAZ,1/25/2021,227165,1274,2961,0.825,Partially open
KAZ,1/26/2021,228692,1527,3035,0.825,Partially open
KAZ,1/27/2021,230188,1496,3040,0.825,Partially open
KAZ,1/28/2021,231716,1528,3040,0.825,Partially open
KAZ,1/29/2021,233156,1440,3042,0.825,Partially open
KAZ,1/30/2021,234569,1413,3045,0.825,Partially open
